Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1879;1;-3.000;3.400;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1880;1;-3.000;3.800;-4.137;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1881;1;-3.400;0.200;-4.008;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00
1882;1;-3.400;0.600;-4.023;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1883;1;-3.400;1.000;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1884;1;-3.400;1.400;-4.052;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1885;1;-3.400;1.800;-4.068;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1886;1;-3.400;2.200;-4.082;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1887;1;-3.400;2.600;-4.097;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1888;1;-3.400;3.000;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1889;1;-3.400;3.400;-4.128;0.00;0.00;0.00;0.00;0.00;0.00;-0.01;0.00
1890;1;-3.400;3.800;-4.142;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1891;1;-3.800;0.200;-4.102;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1892;1;-3.800;0.600;-4.108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1893;1;-3.800;1.000;-4.113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1894;1;-3.800;1.400;-4.117;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1895;1;-3.800;1.800;-4.122;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1896;1;-3.800;2.200;-4.128;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1897;1;-3.800;2.600;-4.133;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1898;1;-3.800;3.000;-4.137;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1899;1;-3.800;3.400;-4.142;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00
1900;1;-3.800;3.800;-4.148;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
